"studyid","accession","case_sample","tissue","platform","species","Series_pubmed_id","X.Sample_characteristics_ch1"
"Ods014618","GSE182426","GSM5529061","Duodenum","RNA-Seq","Homo sapiens",NA,"""tissue: Intestine""_""segment: Duodenum""_""sample type: Duodenal Enteroid""_""format: Monolayer""_""substrate: Collagen IV""_""treatment: Mock treated""_""individual: Patient-D9"""
"Ods014622","GSE182426","GSM5529065","Ileum","RNA-Seq","Homo sapiens",NA,"""tissue: Intestine""_""segment: Ileum""_""sample type: Ileal Enteroid""_""format: Monolayer""_""substrate: Collagen IV""_""treatment: Mock treated""_""individual: Patient-I103"""
"Ods014630","GSE182426","GSM5529073","Ileum","RNA-Seq","Homo sapiens",NA,"""tissue: Intestine""_""segment: Ileum""_""sample type: Ileal Enteroid""_""format: Monolayer""_""substrate: Collagen IV""_""treatment: Mock treated""_""individual: Patient-I4"""
"Ods014641","GSE182426","GSM5529084","Jejunum","RNA-Seq","Homo sapiens",NA,"""tissue: Intestine""_""segment: Jejunum""_""sample type: Jejunal Enteroid""_""format: Monolayer""_""substrate: Collagen IV""_""treatment: Mock treated""_""individual: Patient-J11"""
"Ods014647","GSE182426","GSM5529090","Jejunum","RNA-Seq","Homo sapiens",NA,"""tissue: Intestine""_""segment: Jejunum""_""sample type: Jejunal Enteroid""_""format: Monolayer""_""substrate: Collagen IV""_""treatment: Mock treated""_""individual: Patient-J2"""
"Ods014653","GSE182426","GSM5529096","Jejunum","RNA-Seq","Homo sapiens",NA,"""tissue: Intestine""_""segment: Jejunum""_""sample type: Jejunal Enteroid""_""format: Monolayer""_""substrate: Collagen IV""_""treatment: Mock treated""_""individual: Patient-J3"""
"Ods014654","GSE182437","GSM5529225","Jejunum","RNA-Seq","Homo sapiens",NA,"""tissue: Intestine""_""segment: Jejunum""_""cell line: J2""_""format: 3D""_""substrate: Matrigel""_""sample type: Differentiated Jejunal Enteroids"""
"Ods014655","GSE182437","GSM5529226","Jejunum","RNA-Seq","Homo sapiens",NA,"""tissue: Intestine""_""segment: Jejunum""_""cell line: J3""_""format: 3D""_""substrate: Matrigel""_""sample type: Differentiated Jejunal Enteroids"""
"Ods014656","GSE182437","GSM5529227","Jejunum","RNA-Seq","Homo sapiens",NA,"""tissue: Intestine""_""segment: Jejunum""_""cell line: J4""_""format: 3D""_""substrate: Matrigel""_""sample type: Differentiated Jejunal Enteroids"""
"Ods014657","GSE182437","GSM5529228","Jejunum","RNA-Seq","Homo sapiens",NA,"""tissue: Intestine""_""segment: Jejunum""_""cell line: J11""_""format: 3D""_""substrate: Matrigel""_""sample type: Differentiated Jejunal Enteroids"""
"Ods014658","GSE182437","GSM5529229","Jejunum","RNA-Seq","Homo sapiens",NA,"""tissue: Intestine""_""segment: Jejunum""_""cell line: J2""_""format: Transwell""_""substrate: Collagen""_""sample type: Differentiated Jejunal Enteroids"""
"Ods014659","GSE182437","GSM5529230","Jejunum","RNA-Seq","Homo sapiens",NA,"""tissue: Intestine""_""segment: Jejunum""_""cell line: J3""_""format: Transwell""_""substrate: Collagen""_""sample type: Differentiated Jejunal Enteroids"""
"Ods014660","GSE182437","GSM5529231","Jejunum","RNA-Seq","Homo sapiens",NA,"""tissue: Intestine""_""segment: Jejunum""_""cell line: J4""_""format: Transwell""_""substrate: Collagen""_""sample type: Differentiated Jejunal Enteroids"""
"Ods014661","GSE182437","GSM5529232","Jejunum","RNA-Seq","Homo sapiens",NA,"""tissue: Intestine""_""segment: Jejunum""_""cell line: J6""_""format: Transwell""_""substrate: Collagen""_""sample type: Differentiated Jejunal Enteroids"""
"Ods014662","GSE182437","GSM5529233","Jejunum","RNA-Seq","Homo sapiens",NA,"""tissue: Intestine""_""segment: Jejunum""_""cell line: J11""_""format: Transwell""_""substrate: Collagen""_""sample type: Differentiated Jejunal Enteroids"""
"Ods014663","GSE182437","GSM5529234","Jejunum","RNA-Seq","Homo sapiens",NA,"""tissue: Intestine""_""segment: Jejunum""_""cell line: J2""_""format: Transwell""_""substrate: Matrigel""_""sample type: Differentiated Jejunal Enteroids"""
"Ods014664","GSE182437","GSM5529235","Jejunum","RNA-Seq","Homo sapiens",NA,"""tissue: Intestine""_""segment: Jejunum""_""cell line: J3""_""format: Transwell""_""substrate: Matrigel""_""sample type: Differentiated Jejunal Enteroids"""
"Ods014665","GSE182437","GSM5529236","Jejunum","RNA-Seq","Homo sapiens",NA,"""tissue: Intestine""_""segment: Jejunum""_""cell line: J4""_""format: Transwell""_""substrate: Matrigel""_""sample type: Differentiated Jejunal Enteroids"""
"Ods014666","GSE182437","GSM5529237","Jejunum","RNA-Seq","Homo sapiens",NA,"""tissue: Intestine""_""segment: Jejunum""_""cell line: J6""_""format: Transwell""_""substrate: Matrigel""_""sample type: Differentiated Jejunal Enteroids"""
"Ods014667","GSE182437","GSM5529238","Jejunum","RNA-Seq","Homo sapiens",NA,"""tissue: Intestine""_""segment: Jejunum""_""cell line: J11""_""format: Transwell""_""substrate: Matrigel""_""sample type: Differentiated Jejunal Enteroids"""
"Ods014668","GSE182437","GSM5529239","Jejunum","RNA-Seq","Homo sapiens",NA,"""tissue: Intestine""_""segment: Jejunum""_""cell line: J6""_""format: 3D""_""substrate: Matrigel""_""sample type: Differentiated Jejunal Enteroids"""
"Ods014669","GSE182437","GSM5529240","Jejunum","RNA-Seq","Homo sapiens",NA,"""tissue: Intestine""_""segment: Jejunum""_""cell line: J2""_""format: Monolayer""_""substrate: Collagen""_""sample type: Differentiated Jejunal Enteroids"""
"Ods014670","GSE182437","GSM5529241","Jejunum","RNA-Seq","Homo sapiens",NA,"""tissue: Intestine""_""segment: Jejunum""_""cell line: J3""_""format: Monolayer""_""substrate: Collagen""_""sample type: Differentiated Jejunal Enteroids"""
"Ods014671","GSE182437","GSM5529242","Jejunum","RNA-Seq","Homo sapiens",NA,"""tissue: Intestine""_""segment: Jejunum""_""cell line: J4""_""format: Monolayer""_""substrate: Collagen""_""sample type: Differentiated Jejunal Enteroids"""
"Ods014672","GSE182437","GSM5529243","Jejunum","RNA-Seq","Homo sapiens",NA,"""tissue: Intestine""_""segment: Jejunum""_""cell line: J6""_""format: Monolayer""_""substrate: Collagen""_""sample type: Differentiated Jejunal Enteroids"""
"Ods014673","GSE182437","GSM5529244","Jejunum","RNA-Seq","Homo sapiens",NA,"""tissue: Intestine""_""segment: Jejunum""_""cell line: J11""_""format: Monolayer""_""substrate: Collagen""_""sample type: Differentiated Jejunal Enteroids"""
"Ods014674","GSE182437","GSM5529245","Jejunum","RNA-Seq","Homo sapiens",NA,"""tissue: Intestine""_""segment: Jejunum""_""cell line: J2""_""format: Monolayer""_""substrate: Matrigel""_""sample type: Differentiated Jejunal Enteroids"""
"Ods014675","GSE182437","GSM5529246","Jejunum","RNA-Seq","Homo sapiens",NA,"""tissue: Intestine""_""segment: Jejunum""_""cell line: J3""_""format: Monolayer""_""substrate: Matrigel""_""sample type: Differentiated Jejunal Enteroids"""
"Ods014676","GSE182437","GSM5529247","Jejunum","RNA-Seq","Homo sapiens",NA,"""tissue: Intestine""_""segment: Jejunum""_""cell line: J4""_""format: Monolayer""_""substrate: Matrigel""_""sample type: Differentiated Jejunal Enteroids"""
"Ods014677","GSE182437","GSM5529248","Jejunum","RNA-Seq","Homo sapiens",NA,"""tissue: Intestine""_""segment: Jejunum""_""cell line: J6""_""format: Monolayer""_""substrate: Matrigel""_""sample type: Differentiated Jejunal Enteroids"""
"Ods014678","GSE182437","GSM5529249","Jejunum","RNA-Seq","Homo sapiens",NA,"""tissue: Intestine""_""segment: Jejunum""_""cell line: J11""_""format: Monolayer""_""substrate: Matrigel""_""sample type: Differentiated Jejunal Enteroids"""
"Ods014753","GSE183903","GSM5573452","Brain","RNA-Seq","Homo sapiens",NA,"""tissue: Brain Organoids""_""structure: striatum"""
"Ods014754","GSE183903","GSM5573453","Brain","RNA-Seq","Homo sapiens",NA,"""tissue: Brain Organoids""_""structure: striatum"""
"Ods014755","GSE183903","GSM5573454","Brain","RNA-Seq","Homo sapiens",NA,"""tissue: Brain Organoids""_""structure: striatum"""
"Ods014756","GSE183903","GSM5573455","Brain","RNA-Seq","Homo sapiens",NA,"""tissue: Brain Organoids""_""structure: striatum"""
"Ods014757","GSE183903","GSM5573456","Brain","RNA-Seq","Homo sapiens",NA,"""tissue: Brain Organoids""_""structure: striatum"""
"Ods014758","GSE183903","GSM5573457","Brain","RNA-Seq","Homo sapiens",NA,"""tissue: Brain Organoids""_""structure: striatum"""
"Ods014759","GSE183903","GSM5573458","Brain","RNA-Seq","Homo sapiens",NA,"""tissue: Brain Organoids""_""structure: striatum"""
"Ods014760","GSE183903","GSM5573459","Brain","RNA-Seq","Homo sapiens",NA,"""tissue: Brain Organoids""_""structure: striatum"""
"Ods014761","GSE183903","GSM5573460","Brain","RNA-Seq","Homo sapiens",NA,"""tissue: Brain Organoids""_""structure: striatum"""
"Ods014762","GSE183903","GSM5573461","Brain","RNA-Seq","Homo sapiens",NA,"""tissue: Brain Organoids""_""structure: striatum"""
"Ods014763","GSE183903","GSM5573462","Brain","RNA-Seq","Homo sapiens",NA,"""tissue: Brain Organoids""_""structure: striatum"""
"Ods014764","GSE183903","GSM5573463","Brain","RNA-Seq","Homo sapiens",NA,"""tissue: Brain Organoids""_""structure: striatum"""
"Ods014765","GSE183903","GSM5573464","Brain","RNA-Seq","Homo sapiens",NA,"""tissue: Brain Organoids""_""structure: striatum"""
"Ods014766","GSE183903","GSM5573465","Brain","RNA-Seq","Homo sapiens",NA,"""tissue: Brain Organoids""_""structure: striatum"""
"Ods014826","GSE186444","GSM5651843","Liver","RNA-Seq","Homo sapiens","34392560","""age: 13 yr""_""diagnosis: Healthy Donor""_""differentiated: No"""
"Ods014827","GSE186444","GSM5651845","Liver","RNA-Seq","Homo sapiens","34392560","""age: 17 yr""_""diagnosis: Healthy Donor""_""differentiated: No"""
"Ods014886","GSE187006","GSM5665702","Forebrain","RNA-Seq","Homo sapiens",NA,"""tissue: forebrain organoids""_""tissue derived from: U1M iPS cell line""_""treatment: control"""
"Ods014887","GSE187006","GSM5665703","Forebrain","RNA-Seq","Homo sapiens",NA,"""tissue: forebrain organoids""_""tissue derived from: U1M iPS cell line""_""treatment: control"""
"Ods014888","GSE187006","GSM5665704","Forebrain","RNA-Seq","Homo sapiens",NA,"""tissue: forebrain organoids""_""tissue derived from: U1M iPS cell line""_""treatment: control"""
"Ods014892","GSE187006","GSM5665708","Forebrain","RNA-Seq","Homo sapiens",NA,"""tissue: forebrain organoids""_""tissue derived from: U2F iPS cell line""_""treatment: control"""
"Ods014893","GSE187006","GSM5665709","Forebrain","RNA-Seq","Homo sapiens",NA,"""tissue: forebrain organoids""_""tissue derived from: U2F iPS cell line""_""treatment: control"""
"Ods014894","GSE187006","GSM5665710","Forebrain","RNA-Seq","Homo sapiens",NA,"""tissue: forebrain organoids""_""tissue derived from: U2F iPS cell line""_""treatment: control"""
"Ods014924","GSE188211","GSM5672371","Heart","scRNA-Seq","Homo sapiens",NA,"""cell type: iPSC-derived cardiomyocytes, endothelial cells and fibroblasts""_""agent: Control"""
"Ods014939","GSE188386","GSM5678476","Small intestine","RNA-Seq","Mus musculus",NA,"""cell type: intestinal epithelial cells""_""genotype: WT""_""time point: 24 h"""
"Ods014940","GSE188386","GSM5678477","Small intestine","RNA-Seq","Mus musculus",NA,"""cell type: intestinal epithelial cells""_""genotype: WT""_""time point: 24 h"""
"Ods014941","GSE188386","GSM5678478","Small intestine","RNA-Seq","Mus musculus",NA,"""cell type: intestinal epithelial cells""_""genotype: WT""_""time point: 24 h"""
"Ods014945","GSE188386","GSM5678482","Small intestine","RNA-Seq","Mus musculus",NA,"""cell type: intestinal epithelial cells""_""genotype: WT""_""time point: 96 h"""
"Ods014946","GSE188386","GSM5678483","Small intestine","RNA-Seq","Mus musculus",NA,"""cell type: intestinal epithelial cells""_""genotype: WT""_""time point: 96 h"""
"Ods014947","GSE188386","GSM5678484","Small intestine","RNA-Seq","Mus musculus",NA,"""cell type: intestinal epithelial cells""_""genotype: WT""_""time point: 96 h"""
"Ods014957","GSE188915","GSM5691833","Endometrium","RNA-Seq","Homo sapiens","34945786","""hormonal medication: None""_""disease state: Population Control""_""age: 29""_""menstrual stage: Menstrual""_""sampling method: Menstrual fluid"""
"Ods015021","GSE189981","GSM5911491","Brain","RNA-Seq","Homo sapiens",NA,"""cell line: H9""_""protocol: Inhibitor-free""_""age: Day 17""_""cell type: Brain Organoid"""
"Ods015025","GSE189981","GSM5911495","Brain","RNA-Seq","Homo sapiens",NA,"""cell line: H9 STIL -/-""_""protocol: Inhibitor-free""_""age: Day 17""_""cell type: Brain Organoid"""
"Ods015029","GSE189981","GSM5911499","Brain","RNA-Seq","Homo sapiens",NA,"""cell line: H9 STIL +/-""_""protocol: Inhibitor-free""_""age: Day 17""_""cell type: Brain Organoid"""
"Ods015033","GSE189981","GSM5911503","Brain","RNA-Seq","Homo sapiens",NA,"""cell line: H9""_""protocol: Inhibitor-free""_""age: Day 30""_""cell type: Brain Organoid"""
"Ods015037","GSE189981","GSM5911507","Brain","RNA-Seq","Homo sapiens",NA,"""cell line: H9 STIL -/-""_""protocol: Inhibitor-free""_""age: Day 30""_""cell type: Brain Organoid"""
"Ods015040","GSE189981","GSM5911510","Brain","RNA-Seq","Homo sapiens",NA,"""cell line: H9 STIL +/-""_""protocol: Inhibitor-free""_""age: Day 30""_""cell type: Brain Organoid"""
"Ods015043","GSE189981","GSM5911513","Brain","RNA-Seq","Homo sapiens",NA,"""cell line: H9""_""protocol: Inhibitor-free""_""age: Day 30""_""cell type: Brain Organoid"""
"Ods015044","GSE189981","GSM5911514","Brain","RNA-Seq","Homo sapiens",NA,"""cell line: H9""_""protocol: Inhibitor-free""_""age: Day 30""_""cell type: Brain Organoid"""
"Ods015045","GSE189981","GSM5911515","Brain","RNA-Seq","Homo sapiens",NA,"""cell line: H9""_""protocol: Inhibitor-free""_""age: Day 30""_""cell type: Brain Organoid"""
"Ods015046","GSE189981","GSM5911516","Brain","RNA-Seq","Homo sapiens",NA,"""cell line: H9""_""protocol: Inhibitor-free""_""age: Day 30""_""cell type: Brain Organoid"""
"Ods015056","GSE189981","GSM5911526","Brain","RNA-Seq","Homo sapiens",NA,"""cell line: H9""_""protocol: Inhibitor-free""_""age: Day 30""_""cell type: Brain Organoid"""
"Ods015057","GSE189981","GSM5911527","Brain","RNA-Seq","Homo sapiens",NA,"""cell line: H9""_""protocol: Inhibitor-free""_""age: Day 30""_""cell type: Brain Organoid"""
"Ods015058","GSE189981","GSM5911528","Brain","RNA-Seq","Homo sapiens",NA,"""cell line: H9""_""protocol: Inhibitor-free""_""age: Day 30""_""cell type: Brain Organoid"""
"Ods015059","GSE189981","GSM5911529","Brain","RNA-Seq","Homo sapiens",NA,"""cell line: H9""_""protocol: Inhibitor-free""_""age: Day 30""_""cell type: Brain Organoid"""
"Ods015113","GSE190633","GSM5726836","Spinal chord","scRNA-Seq","Homo sapiens","35265611","""cell type: iPSCs""_""tissue: iPSCs-derived brain organoids""_""age: organoids at 3 months old"""
"Ods015120","GSE190899","GSM5733678","Ileum","RNA-Seq","Homo sapiens",NA,"""subject: 5""_""biopsy site: ileum""_""treatment: control"""
"Ods015121","GSE190899","GSM5733680","Ileum","RNA-Seq","Homo sapiens",NA,"""subject: 5""_""biopsy site: ileum""_""treatment: control"""
"Ods015122","GSE190899","GSM5733681","Ileum","RNA-Seq","Homo sapiens",NA,"""subject: 5""_""biopsy site: ileum""_""treatment: control"""
"Ods015123","GSE190899","GSM5733683","Ileum","RNA-Seq","Homo sapiens",NA,"""subject: 5""_""biopsy site: ileum""_""treatment: control"""
"Ods015124","GSE190899","GSM5733684","Ileum","RNA-Seq","Homo sapiens",NA,"""subject: 5""_""biopsy site: ileum""_""treatment: control"""
"Ods015125","GSE190899","GSM5733686","Ileum","RNA-Seq","Homo sapiens",NA,"""subject: 5""_""biopsy site: ileum""_""treatment: control"""
"Ods015134","GSE190899","GSM5733698","Sigmoid colon","RNA-Seq","Homo sapiens",NA,"""subject: 5""_""biopsy site: sigmoid colon""_""treatment: control"""
"Ods015135","GSE190899","GSM5733699","Sigmoid colon","RNA-Seq","Homo sapiens",NA,"""subject: 5""_""biopsy site: sigmoid colon""_""treatment: control"""
"Ods015136","GSE190899","GSM5733700","Sigmoid colon","RNA-Seq","Homo sapiens",NA,"""subject: 5""_""biopsy site: sigmoid colon""_""treatment: control"""
"Ods015146","GSE190899","GSM5733710","Sigmoid colon","RNA-Seq","Homo sapiens",NA,"""subject: 7""_""biopsy site: sigmoid colon""_""treatment: control"""
